"id","Nom","Marque","address","latitude","longitude","services","automate_h24"
"21320007","AGIP AIRE DES LOCHERES A6 SUD NORD","Agip","A6 AIRE DES LOCHERES 21320 EGUILLY",47.3093886,4.5013959,"Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB",True
"21190006","RELAIS DE BEAUNE TAILLY","Total","AUTOROUTE A6  AIRE DE BEAUNE TAILLY 21190 MERCEUIL",46.96468370000001,4.8368226,"Restauration à emporter|Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Aire de camping-cars|Piste poids lourds|Automate CB",True
"54700008","AGIP LOISY","Agip","A31 AIRE DE LOISY 54700 Loisy",48.860591299999996,6.0917108,"Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"63610001","SIMPLY MARKET","Simply Market","Route de Compains 63610 Besse-et-Saint-Anastaise",45.509807,2.9354875,"Automate CB",True
"2190005","Station AVIA","Avia","AUT A 26 AIRE DU MONT NIZY 02190 Juvincourt-et-Damary",49.4505608,3.9245631000000003,"",False
"2100012","CORA","CORA","Route de BOHAIN 02100 Saint-Quentin",49.8649365,3.2920809999999996,"Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True
"2100013","INTERMARCHE SAINT-QUENTIN /ZAC","Intermarché","Rue Antoine Parmentier 02100 SAINT-QUENTIN",49.851829200000005,3.2648799,"Vente de gaz domestique (Butane, Propane)|Automate CB|Vente de fioul domestique",True
"2100017","SARL MAROLEG","Netto","Rue de la Fère 02100 Saint-Quentin",49.833341,3.3066174,"Boutique alimentaire|Automate CB|Lavage automatique",True
"4400004","RELAIS DE TERRES NEUVES. SATA.","Indépendant sans enseigne","Terres Neuves. St Pons 04400 BARCELONNETTE",44.3868833,6.628631599999999,"Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant|Vente d'additifs carburants|Automate CB 24/24",True
"5100008","RELAIS GDE BOUCLE","Total Access","AV. DU DAUPHINE 05100 BRIANCON",44.9036522,6.629131,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True
"8200010","RELAIS SEDAN MARNE","Total Access","8 AVENUE DE LA MARNE 08200 SEDAN",49.699338299999994,4.9269062,"Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True
"12100005","AUCHAN SUPERMARCHE","Auchan","82 Avenue Jean Jaurès 12100 MILLAU",44.10686079999999,3.0824738999999997,"Vente de gaz domestique (Butane, Propane)|Automate CB",True
"13600016","AGIP LE LIOUQUET A 50","Agip","AUTOROUTE A 50 13600 LA CIOTAT",43.192469700000004,5.6660430999999996,"Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Piste poids lourds",False
"14500001","SA PRUNIER","Total","RTE DE CAEN 14500 VIRE",48.85389979999999,-0.8799706,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Automate CB 24/24",True
"16100006","INTERMARCHE COGNAC","Intermarché","20 avenue des Saintes 16100 Cognac",45.6989319,-0.3440647,"Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True
"17000012","RELAIS STAR VILLENEUVE LES SALINES","Total","RUE JEANPAUL SARTRE 17000 La Rochelle",46.1568852,-1.120358,"",False
"18500006","AGIP BOURGES MARMAGNE A 71","Agip","A71 AIRE DE BOURGES MARMAGNE 18500 MARMAGNE",47.09547379999999,2.2428083,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Bar|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"20600007","SAS FERRANDI FILS","Esso","AVENUE SAPIERO CORSU 20600 BASTIA",42.6764751,9.4445005,"Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Piste poids lourds|Lavage automatique|Lavage manuel|Vente de pétrole lampant|Bornes électriques|Wifi",False
"20290003","SARL RELAIS DE BORGO","Total","Lieudit Revinco  RN 193 20290 Borgo",42.568079100000006,9.441135000000001,"Restauration à emporter|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant",True
"20243001","SARL RELAIS AUTO DU FIUMORBO","Total","LieuDit Migliacciaro 20243 PRUNELLI-DI-FIUMORBO",41.9980754,9.403153300000001,"Restauration à emporter|Toilettes publiques|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant",True
"22400007","RELAIS COETMIEUX","Total Access","BEL AIR  RN 12 22400 COETMIEUX",48.4771049,-2.5914639999999998,"",False
"23000004","AVIA SARL REMERAND","Avia","AIRE DES MONTS DE GUERET 23000 SAINT-SULPICE-LE-GUéRéTOIS",46.183,1.8459999999999999,"Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Aire de camping-cars|Piste poids lourds|Automate CB",True
"24200005","CASINO SUPERMARCHE","Casino","Route de BERGERAC  24200 Sarlat-la-Canéda",44.876514,1.2136799999999999,"Vente de gaz domestique (Butane, Propane)",False
"27200004","SARL ALBIK","Avia","73 Avenue de Paris 27200 Vernon",49.0879628,1.4938446,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Lavage automatique",False
"68390004","RELAIS BATTENHEIM","Total","AUTOROUTE A35  AIRE DE BATTENHEIM 68390 BATTENHEIM",47.8359069,7.3949637,"",False
"89200008","AVIA XPRESS VAUBAN","Avia","6 Rue de Lyon 89200 Avallon",47.492194500000004,3.9221517,"Carburant additivé|Automate CB",True
"91170006","RELAIS GRANDE BORNE","Total","RN 445 / 29 ROUTE DE FLEURY 91170 Viry-Châtillon",48.6510011,2.3689918,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True
"44300004","SO'GEROUEST Rte de Rennes","Avia","162 Route de Rennes 44300 Nantes",47.258359399999996,-1.5798059,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis|Lavage automatique",False
"30800001","INTERMARCHE SAINT GILLES","Intermarché","1 Rue de Cambon 30800 SAINT-GILLES",43.672344700000004,4.4219281,"Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Automate CB|Vente de fioul domestique|Vente de pétrole lampant|Automate CB 24/24",True
"34500027","RELAIS DEVEZE","Total Access","1 AVENUE DE LA DEVEZE 34500 BEZIERS",43.3315513,3.2474107999999995,"",False
"83170002","ETS BRELY SARL","Avia",".RN7 83170 BRIGNOLES",43.4088589,6.0449128,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique",True
"86130008","AGIP A10 AIRE POITIERS CHINCE NORD","Agip","SENS POITIERS TOURS 86130 Jaunay-Marigny",46.7014673,0.3713511,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB|Wifi|Automate CB 24/24",True
"76680003","SGAR SAS","Shell","AUT A 28  AIRE DE MAUCONBLE 76680 Bosc-Mesnil",49.67848370000001,1.3383569,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Espace bébé|Boutique non alimentaire",False
"77400012","BP ST THIBAULT DES VIGNES","BP","AVENUE ST GERMAIN DES NOYERS 77400 Saint-Thibault-des-Vignes",48.864970299999996,2.6763849,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False
"72000019","RELAIS LE MANS RHIN DANUBE","Total Access","314 AV RHIN ET DANUBE 72000 LE MANS",48.0230934,0.1829726,"Carburant additivé|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True
"21160004","RELAIS DE LA COTE","Total","ROUTE DE BEAUNE 21160 Marsannay-la-Côte",47.280567,5.008109200000001,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds",False
"83130001","RELAIS LA CHABERTE","Avia","AUTOROUTE A 57 83130 La Garde",43.1497548,6.034151400000001,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"24120007","RELAIS MOULIN ROUGE","Total Access","REL MOULIN ROUGE/ RTE DE BRIVE 24120 TERRASSON",45.12843,1.3175299999999999,"Restauration à emporter|Carburant additivé|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Automate CB|Lavage manuel|Vente de pétrole lampant",True
"90160001","AUCHAN BESSONCOURT","Auchan","CD 419 90160 BESSONCOURT",47.6411598,6.916483,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True
"13770002","INTERMARCHE VENELLES","Intermarché","32 avenue des Logissons 13770 VENELLES",43.5822791,5.4726779,"Automate CB",True
"51100043","RELAIS REIMS DAUPHINOT","Total","55 BLD DAUPHINOT 51100 REIMS",49.2592558,4.0566218,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Lavage automatique|Lavage manuel",False
"92230010","RELAIS DES AGNETTES","Elf","113 AV LAURENT CELY 92230 GENNEVILLIERS",48.9206895,2.3059966,"Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True
"78630011","RELAIS ORGEVAL - BENO","Total Access","ROUTE DE 40 SOUS  RN113 78630 ORGEVAL",48.930678799999995,1.975096,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True
"44570004","SARL AMALLY","Avia","RN 171 44570 TRIGNAC",47.311318,-2.200929,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Relais colis|Piste poids lourds",False
"14400010","RELAIS DE VAUCELLES","Total Access","ROUTE NATIONALE 13 14400 VAUCELLES",49.2839686,-0.7256100000000001,"Toilettes publiques|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Automate CB|Lavage manuel",True
"62120014","ROC France Station ESSO","Esso","Aire de Rely  Autoroute A26  Sens Calais  Reims 62120 Rely",50.5726681,2.3772762000000003,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Laverie|Piste poids lourds|Automate CB",True
"30126005","ESSO TAVEL NORD","Esso","AUTOROUTE A9 30126 Tavel",44.003482,4.704620200000001,"Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"17240001","SAS FUEL 17","Total","75 AVENUE de Saintes 17240 SAINT-GENIS-DE-SAINTONGE",45.4889875,-0.5657864,"Carburant additivé|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de fioul domestique|Wifi",True
"68160004","RELAIS STE MARIE AUX MINES","Total Access","RN 59 68160 Sainte-Marie-aux-Mines",48.2543657,7.206836999999999,"",False
"31700009","RELAIS BLAGNAC LOMAGNE","Total Access","120 ROUTE DE GRENADE 31700 BLAGNAC",43.638192100000005,1.3902707,"Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True
"47200003","SARL JACQUES","Total"," Route de Bordeaux 47200 MARMANDE",44.5053636,0.15039349999999999,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Lavage manuel",False
"69800017","RELAIS ST HUBERT","Total Access","91 RTE DE GRENOBLE 69800 Saint-Priest",45.70697,4.98698,"",False
"81200004","RELAIS DU SUD OUEST","Esso","boulevard du thoré 81200 aussillon",43.5088618,2.361112,"Carburant additivé|Piste poids lourds|Automate CB",True
"86300002","MENU AUTOMOBILES","Esso","ZA DE PEURON 2 RUE ENTREPRENEURS 86300 Chauvigny",46.5576169,0.6245596999999999,"Carburant additivé|Toilettes publiques|Douches|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB",True
"67230006","RELAIS HUTTENHEIM","Total Access","ROUTE DE LYON  RD1083 67230 HUTTENHEIM",48.3626764,7.573834,"Restauration à emporter|Restauration sur place|Bar|Station de gonflage|Piste poids lourds|Automate CB",True
"84310004","Aire de service de Morières","Esso","Autoroute A7 (Sens Lyon  Marseille) 84310 Morières-lès-Avignon",43.9246806,4.9127785,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Piste poids lourds|Automate CB",True
"33660001","ROMPETROL Palombières","ROMPETROL","A89 Aire des Palombières 33660 GOURS",45.001280799999996,0.036665300000000005,"Restauration à emporter|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB|Vente de fioul domestique",True
"77250006","RELAIS MORET SUR LOING 1","Total Access","RD 606 77250 ECUELLES",48.364044299999996,2.8532429,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Bar|Douches|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Vente de fioul domestique",True
"37800006","RELAIS STE MAURE","Total","AUTOROUTE A10  AIRE DE SAINTE MAURE DE TOURAINE 37800 Saint-Épain",47.1675782,0.6309600999999999,"",False
"31290005","ESSO LAURAGAIS","Esso Express","170 Avenue de la République 31290 Villefranche-de-Lauragais",43.4029583,1.7124435000000002,"",False
"44600001","GEANT CASINO","Géant","332 Route de la Côte d'Amour 44600 SAINT-NAZAIRE",47.258924,-2.2650040000000002,"Carburant additivé|Vente de gaz domestique (Butane, Propane)|Automate CB",True
"31620005","SAS FRONTAL","Intermarché","800 Route de Toulouse 31620 FRONTON",43.8314114,1.3899329,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel|Vente de pétrole lampant",True
"13011003","Station AVIA - B2M SARL","Avia","ROUTE DES TROIS LUCS LA VALENTINE 13011 MARSEILLE",43.2996115,5.4781685,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True
"69004015","BP LYON CROIX ROUSSE 8 à Huit","BP","71 BOULEVARD DES CANUTS 69004 LYON",45.7807419,4.8272639999999996,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False
"74000017","AGIP ANNECY ALLUEGES","Agip","4 BIS CHEMIN DES ALLUEGES 74000 ANNECY",45.910102,6.1180954000000005,"",False
"95290001","CARREFOUR L ISLE ADAM","Carrefour","BOULEVARD TILSIT 95290 L'ISLE-ADAM",49.1237501,2.2482162,"Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True
"52200012","STATION AVIA SARL BAMART","Avia","24 AVENUE TURENNE 52200 LANGRES",47.8550411,5.332489499999999,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Automate CB|Vente de fioul domestique",True
"62130003","INTERMARCHE ST POL SUR TERNOISE","Intermarché","RUE DE BETHUNE 62130 Saint-Pol-sur-Ternoise",50.387190000000004,2.3498,"",False
"34690007","AGIP FABREGUES","Agip","AIRE DE FABREGUES NORD 34690 Fabrègues",43.5480058,3.7955501000000003,"Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Piste poids lourds",False
"84100005","INTERMARCHE Autoroute","Intermarché","286 Avenue Charles de Gaulle 84100 ORANGE",44.136533899999996,4.800898999999999,"Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True
"35150001","Super U JANZE","Système U","BOULEVARD CHARCOT 35150 Janzé",47.95871470000001,-1.48725,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant",True
"13170007","PACA Carburant","Avia","970 D113 N 13170 Les Pennes-Mirabeau",43.4114232,5.3132432000000005,"Carburant additivé|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True
"11200002","DYNEFF Lézignan-Corbières","Dyneff","RD6113 11200 LéZIGNAN-CORBIèRES",43.2032114,2.7817804,"Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant",True
"24700001","INTERMARCHE","Intermarché","Avenue Georges Pompidou 24700 Montpon-Ménestérol",45.0061896,0.1427776,"Carburant additivé|Piste poids lourds|Automate CB|Vente de pétrole lampant",True
"22100008","ESSO service Duguesclin","ESSO","route de dol de bretagne 22100 LANVALLAY",48.4606914,-2.0151699,"Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Vente de fioul domestique",False
"80000018","BP AMIENS SANTERRE","BP","190 CHAUSSEE JULES FERRY 80000 AMIENS",49.880933899999995,2.330432,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False
"67170009","BP BRUMATH","BP","AUTOROUTE A4 AIRE DE BRUMATH EST 67170 BRUMATH",48.7205856,7.6960913,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"51800004","AVIA CROCHET FRERES S.A.S.","Avia","Route de Châlons 51800 SAINTE-MENEHOULD",49.086736200000004,4.8792908,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Vente de fioul domestique|Automate CB 24/24",True
"93210003","RELAIS DU LANDY","Total","207213 AVENUE DU PDT WILSON 93210 La plaine-saint-denis",48.913372700000004,2.3572834,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True
"50300001","CARREFOUR AVRANCHES","Carrefour","PARC D'ACTIVITE DE LA BAIE 50300 AVRANCHES",48.652881799999996,-1.3500225000000001,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True
"17210001","STATION AVIA","Avia","Lieudit Le Terrier de Chierzac 17210 Bedenac",45.1730875,-0.3331563,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"91300007","CORA MASSY","CORA","Avenue de l'Europe 91300 Massy",48.726172,2.2792339,"Station de gonflage|Automate CB",True
"53700001","Super U VILLAINES LA JUHEL","Système U","ROUTE DU MANS 53700 Villaines-la-Juhel",48.34178729999999,-0.27171100000000004,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Lavage automatique|Lavage manuel",False
"88170006","REL.LORRAINE LES RAPPES","Total","AUT.A31AIRE DE LORRAINE SANDAUCOURTLES RAPPES 88170 SANDAUCOURT",48.2666694,5.863754,"",False
"56140001","CASINO SUPERMARCHE","Casino","Avenue de la Gare 56140 MALESTROIT",47.81,-2.3930000000000002,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Automate CB 24/24",True
"31410003","SGAR SAS","Shell","AUT A 64  AIRE DE GARONNE 31410 Capens",43.33687570000001,1.2458453,"Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False
"29000012","RELAIS QUIMPER ROCADE SUD","Total Access","BLD FLANDRE DUNKERQUE 29000 QUIMPER",47.979429700000004,-4.0899324,"Carburant additivé|Boutique alimentaire|Station de gonflage|Automate CB|Lavage automatique",True
"26270004","INTERMARCHE LORIOL","Intermarché","Parc des Crozes 26270 LORIOL-SUR-DRôME",44.7606186,4.8380730000000005,"Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel|Vente de fioul domestique",True
"78150011","BP LE CHESNAY carrefour EXPRESS","BP","100 Rue de Versailles 78150 Le Chesnay",48.8239936,2.1279986,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False
"49160001","Super U LONGUE","Système U","ROUTE DE SAUMUR 49160 LONGUé-JUMELLES",47.371390000000005,-0.0979,"",False
"46300006","Garrigue","Elan","Route de Salviac 46300 GOURDON",44.720757,1.3683985,"Station de gonflage|Boutique non alimentaire|Laverie|Vente de fioul domestique",False
"78350002","RELAIS CLAIR BOIS","Total Access","AUTOROUTE A86 78350 Jouy-en-Josas",48.7805779,2.1731752,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Lavage automatique",False
"21300001","GEANT CASINO","Géant","ZONE INDUSTRIELLE 21300 CHENôVE",47.2845873,5.0222678,"Carburant additivé|Automate CB|Automate CB 24/24",True
"72230006","SARL LMP ESSO","Esso","22 Avenue Nationale 72230 ARNAGE",47.9335,0.1874,"Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique|Automate CB 24/24",True
"65200001","GARAGE DU PIC DU MIDI","Total","77 Avenue de la Mongie 65200 POUZAC",43.081,0.1394446,"Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Vente de fioul domestique|Automate CB 24/24",True
"85190001","Hyper U AIZENAY","Système U","Espace Commercial Porte du Littoral  BP 10 85190 AIZENAY",46.7330021,-1.5933108,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique|Automate CB 24/24",True
"30100005","RELAIS LA CHADENEDE","Total","44 AVENUE CARNOT 30100 Alès",44.1211844,4.0867933,"Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Relais colis|Lavage automatique|Lavage manuel",False
"88200001","CORA REMIREMONT","CORA","26 ROUTE DE BUSSANG 88200 REMIREMONT",48.0032526,6.614175200000001,"Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Vente de fioul domestique",True
"42100018","RELAIS PONT DE L'ANE","Total Access","100 RUE DE LA MONTAT 42100 Saint-Étienne",45.4421284,4.4095028,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True
"58640004","RELAIS DE VARENNES","Total","16 BLD CAMILLE DAGONNEAU 58640 Varennes-Vauzelles",47.008407899999995,3.1524707999999997,"Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage manuel",False
"11620001","DYNEFF Villemoustaussou","Dyneff","Lieu dit La Viala 11620 VILLEMOUSTAUSSOU",43.2558745,2.3645965,"Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant",True
"60300001","EOR CHAMANT SEMAC","Total","DEVIATION NORD DE SENLIS 60300 Chamant",49.220879,2.5931944,"Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True
"62800004","RELAIS DE ROLLENCOURT","Total Access","69 RUE DE LATTRE DE TASSIGNY 62800 LIEVIN",50.41706,2.76844,"Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True
"38320006","RELAIS D EYBENS","Total","ROCADE SUD 38320 EYBENS",45.152068799999995,5.7398481,"",False
"45600002","Super U ST PERE SUR LOIRE","Système U","RUE DE SAVOIE 45600 SAINT-PèRE-SUR-LOIRE",47.780415000000005,2.3746370999999997,"Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de pétrole lampant",True
"26000016","RELAIS VALENCE DAME BLANCHE","Total Access","BOULEVARD GUSTAVE ANDRE 26000 VALENCE",44.94020220000001,4.908493900000001,"",False
